大陆全网,#genre#
襄阳综合[1920*1080],http://aplay.gztv.com/sec/yingshi.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=32&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
襄阳公共[720*576],http://live1.wuhubtv.com/channel4/sd/live.m3u8
襄阳公共[1280*720],http://aplay.gztv.com/sec/xinwen.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=00&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225865/1.m3u8
襄阳公共[1920*1080],http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=33&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
恩施综合[1024*576],http://enshi.live.cjyun.org/video/s10070-eszh.m3u8
恩施综合[785*576],http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_510.m3u8
恩施公共[640*480],http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
恩施公共[720*576],http://118.122.224.176:8091/live/xwzh.m3u8
孝感新闻综合[1920*1080],http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
孝感公共频道[1024*576],http://xiaogan.live.cjyun.org/video/s10139-shpd/index.m3u8
孝感公共频道[1920*1080],http://58.211.172.37:1935/live/ldmspc/playlist.m3u8
黄冈新闻频道[1920*1080],http://huanggang.live.cjyun.org/video/s10120-xwzh.m3u8
黄冈公共频道[1920*1080],http://huanggang.live.cjyun.org/video/s10120-xwgg.m3u8
黄冈公共频道[982*720],http://hbgt.chinashadt.com:1935/live/stream:gtzh.stream_720p/playlist.m3u8
仙桃新闻综合[1024*576],http://ivi.bupt.edu.cn/hls/yntv.m3u8
仙桃生活文体[785*576],http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_510.m3u8
仙桃生活文体[720*576],http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/yunnanstv/1.m3u8
仙桃生活文体[1280*720],http://118.123.60.10:8114/syhjcms_hls/10000100201705020000001000000008?FvSeid=5bf2539394e75947&Fsv_filetype=0&Fsv_ctype=LIVES&Fsv_cid=6641&Fsv_TBt=614400&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=syhjcms_hls&Pcontent_id=10000100201705020000001000000008&Fsv_CMSID=syhjcms&Fsv_chan_hls_se_idx=12
咸宁综合频道[1280*720],http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
咸宁综合频道[720*404],http://192.240.127.34:1935/live/cs27.stream/playlist.m3u8?wowzasessionid=1300220279
利川新闻综合[720*576],http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lczh.m3u8
孝昌新闻党建[768*576],http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道[768*576],http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
罗田综合[785*576],http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
罗田综合[640*480],http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
罗田旅游[785*576],http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8
罗田旅游[1080*608],https://vip888.kuyun99.com/20180824/WJB07qKa/index.m3u8
红安综合[785*576],http://hongan.live.cjyun.org/video/s10063-HAZH.m3u8
红安综合[640*480],http://stream.zzgd.tv/1/sd/live.m3u8
大悟综合[768*576],http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8
应城新闻综合[768*576],http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
应城生活频道[768*576],http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
秭归新闻综合[1024*576],http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
大冶一套[1024*576],http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=130&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
大冶二套[768*576],http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
鹤峰综合频道[720*576],http://klmyyun.chinavas.com/hls/fuhai1.m3u8
夷陵综合[1280*720],http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
湖北经视[785*576],http://live.cjyun.org/hubeitv/s10008-live-hbjs.m3u8
湖北教育,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbjy
湖北公共,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbgg
湖北生活,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbsh
湖北影视,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbys
美嘉购物,https://ootori.xyz/tv/hbtv.php?type=tv&id=mjgw
武汉新闻综合-1,https://ootori.xyz/tv/whtv.php?id=1t
武汉科教生活频道-3,https://ootori.xyz/tv/whtv.php?id=3t
武汉经济频道-4,https://ootori.xyz/tv/whtv.php?id=4t
武汉文体频道-5,https://ootori.xyz/tv/whtv.php?id=5t
武汉外语频道-6,https://ootori.xyz/tv/whtv.php?id=6t
武汉少儿频道-7,https://ootori.xyz/tv/whtv.php?id=7t
武汉教育电视台,https://ootori.xyz/tv/whtv.php?id=jy
江夏经济生活,https://ootori.xyz/tv/jxtv.php?id=2
荆州新闻,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227037/index.m3u8
利川公共频道[768*576],http://121.31.30.90:8085/ysten-business/live/neimenggustv/yst.m3u8
应城新闻综合[640*480],http://stream.dybtv.com/yssh/GQ/live.m3u8
应城生活频道[640*480],http://stream.dybtv.com/xwzh/GQ/live.m3u8
湖北经视,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbjs
湖北垄上,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbls
休闲指南,https://ootori.xyz/tv/hbtv.php?type=tv&id=xxzn
湖北综合,https://ootori.xyz/tv/hbtv.php?type=tv&id=hbzh
江夏新闻综合,https://ootori.xyz/tv/jxtv.php?id=1
襄阳公共,http://xiangyang.live.cjyun.org/video/s10125-education_hd/index.m3u8
vip尊享,#genre#
外国18,http://58.99.33.2:1935/liveedge2/gGZcOlFu_402_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
HOT,http://58.99.33.2:1935/liveedge2/gGZcOlFu_403_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
香蕉,http://58.99.33.2:1935/liveedge2/gGZcOlFu_414_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
松视1,http://58.99.33.2:1935/liveedge2/gGZcOlFu_405_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
松视2,http://58.99.33.2:1935/liveedge2/gGZcOlFu_406_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
松视3,http://58.99.33.2:1935/liveedge2/gGZcOlFu_407_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
松视4,http://58.99.33.2:1935/liveedge2/gGZcOlFu_404_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
驚艷台,http://58.99.33.2:1935/liveedge2/gGZcOlFu_413_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
潘多拉粉紅,http://58.99.33.2:1935/liveedge2/gGZcOlFu_412_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
潘多拉完美,http://58.99.33.2:1935/liveedge2/gGZcOlFu_411_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as#p2p://51.79.41.136:18912/5c18f905000c08fbc07444661e2e685e.ts.ts
乐活,http://58.99.33.2:1935/liveedge2/gGZcOlFu_410_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
R彩虹,http://58.99.33.2:1935/liveedge2/gGZcOlFu_408_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=as
松视1台,p2p://51.79.41.136:18912/5c18f8fb00064883c0741bdf109f114a.ts.ts
松视2台,p2p://51.79.41.136:18912/5c18f8f7000d865dc0740e1426765941.ts.ts
松视3台,p2p://51.79.41.136:18912/5c18f9020004cea3c07436da29307240.ts.ts
惊艳台,p2p://51.79.41.136:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts
彩虹电影,p2p://51.79.41.136:18912/5c18f8eb000ca180c073df055bc26b76.ts.ts#mitv://51.79.41.138:18912/5c18f8eb000ca180c073df055bc26b76.ts.ts
彩虹E台,p2p://51.79.41.136:18912/5c18f8ef000d41c9c073eec574332890.ts.ts
彩虹k台,p2p://51.79.41.136:18912/5c18f8f300074bdfc073fcde6e553705.ts.ts
HOT星颖,p2p://51.79.41.136:18912/5c18f8e80001d046c073d07f7ee742c9.ts.ts
香蕉台,p2p://51.79.41.136:18912/5c18f9090004f8a0c07452412e4e369f.ts.ts
潘多拉粉红,p2p://51.79.41.136:18912/5c18f90c000e8229c074606a15084f35.ts.ts
HAPPY幸福,mitv://51.79.41.138:18912/5c18f8fe000ca53ec074293d6d01287b.ts.ts
惊艳台HD,mitv://51.79.41.138:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts
彩虹e台,mitv://51.79.41.138:18912/5c18f8ef000d41c9c073eec574332890.ts.ts
会员日狗,#genre#
苹果,https://qqc1107.phpdaniu.com/japan/20190821/xKAFD0kH/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/xKAFD0kH/800kb/hls/index.m3u8
丑闻,https://qqc1107.phpdaniu.com/japan/20190821/7vpRqM9k/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/7vpRqM9k/index.m3u8
为你钟情,https://qqc1107.phpdaniu.com/japan/20190820/zelJotND/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190820/zelJotND/800kb/hls/index.m3u8
魔鬼天使,https://qqc1107.phpdaniu.com/japan/20190821/lAEs5Rri/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/lAEs5Rri/index.m3u8
一路向西,https://qqc1107.phpdaniu.com/japan/20190829/LGzK8FXD/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/LGzK8FXD/800kb/hls/index.m3u8
蜜桃成熟时,https://qqc1107.phpdaniu.com/japan/20190820/OWLLUzio/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190820/OWLLUzio/index.m3u8
少女潘金莲,https://qqc1107.phpdaniu.com/japan/20190930/mzOygvXT/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190930/mzOygvXT/800kb/hls/index.m3u8
唐朝豪放女,https://qqc1107.phpdaniu.com/japan/20190930/sy8A0Lc6/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190930/sy8A0Lc6/index.m3u8
金瓶梅【上集】,https://qqc1107.phpdaniu.com/japan/20190829/6iLi5qMz/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/6iLi5qMz/800kb/hls/index.m3u8
金瓶梅【下集】,https://qqc1107.phpdaniu.com/japan/20190829/FQIZJjXg/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/FQIZJjXg/index.m3u8
美人图【第一集】,https://qqc1107.phpdaniu.com/japan/20190820/TQzYp0CW/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190820/TQzYp0CW/800kb/hls/index.m3u8
美人图【第二集】,https://qqc1107.phpdaniu.com/japan/20190820/aVMEPQGA/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190820/aVMEPQGA/index.m3u8
南洋十大邪术,https://qqc1107.phpdaniu.com/japan/20190829/weqi6SFY/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/weqi6SFY/800kb/hls/index.m3u8
爱人情人爱诱惑,https://qqc1107.phpdaniu.com/japan/20190821/XIo5Lk08/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/XIo5Lk08/800kb/hls/index.m3u8
玉蒲团之玉女心经,https://qqc1107.phpdaniu.com/japan/20190820/VSPnfvCr/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190820/VSPnfvCr/800kb/hls/index.m3u8
肉蒲团之极乐宝鉴,https://qqc1107.phpdaniu.com/japan/20190829/CMS8vhEX/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/CMS8vhEX/index.m3u8
色即是空【前篇】,https://qqc1107.phpdaniu.com/japan/20190821/q5eiqO19/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/q5eiqO19/800kb/hls/index.m3u8
色即是空【后篇】,https://qqc1107.phpdaniu.com/japan/20190821/Lg2355tx/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190821/Lg2355tx/index.m3u8
满清十大酷刑【赤裸凌迟】,https://qqc1107.phpdaniu.com/japan/20190829/LR1VP55H/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20190829/LR1VP55H/800kb/hls/index.m3u8
3P插到潮喷,https://qqc1107.phpdaniu.com/japan/20191013/lcMXHzfW/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/lcMXHzfW/500kb/hls/index.m3u8
牛仔裤女郎,https://qqc1107.phpdaniu.com/japan/20191013/jz4knROn/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/jz4knROn/500kb/hls/index.m3u8
操到翻白眼,https://qqc1107.phpdaniu.com/japan/wuma/031116-519_06/index.m3u8#https://qqc1107.phpdaniu.com/japan/wuma/031116-519_06/index.m3u8
爆弹肉体小衣,https://qqc1107.phpdaniu.com/japan/20191013/S9iMljUH/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/S9iMljUH/500kb/hls/index.m3u8
被秒插却很爽,https://qqc1107.phpdaniu.com/japan/20191013/TnoqbCFH/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/TnoqbCFH/500kb/hls/index.m3u8
大轮奸性感空姐,https://qqc1107.phpdaniu.com/japan/ZW0910/AITV4deO/index.m3u8#https://qqc1107.phpdaniu.com/japan/ZW0910/AITV4deO/index.m3u8
美少妇全穴中出,https://qqc1107.phpdaniu.com/japan/ZW0910/8F8YJ4lB/800kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/ZW0910/8F8YJ4lB/800kb/hls/index.m3u8
让少妇淫叫潮吹,https://qqc1107.phpdaniu.com/japan/20191101/M5PFQupR/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191101/M5PFQupR/index.m3u8
女孩的最终幻想,https://qqc1107.phpdaniu.com/oumei/2019922/qqc002/1000kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/oumei/2019922/qqc002/1000kb/hls/index.m3u8
小猫咪搬的女孩,https://qqc1107.phpdaniu.com/oumei/2019922/qqc001/index.m3u8#https://qqc1107.phpdaniu.com/oumei/2019922/qqc001/index.m3u8
加藤椿是我老婆,https://qqc1107.phpdaniu.com/japan/20191013/P0ITeExQ/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/P0ITeExQ/index.m3u8
和你老婆来一炮,https://qqc1107.phpdaniu.com/japan/20191013/wC5HedHl/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/wC5HedHl/index.m3u8
我老婆是雾岛樱的话,https://qqc1107.phpdaniu.com/japan/20191013/uh131Qgy/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/uh131Qgy/index.m3u8
朋友的女友西野亚子,https://qqc1107.phpdaniu.com/japan/20191013/Wny3sG2o/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/Wny3sG2o/500kb/hls/index.m3u8
热吻浓情干炮【江波凉】,https://qqc1107.phpdaniu.com/japan/20191003/040518_667/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191003/040518_667/index.m3u8
喷精快手松本芽依精选,https://qqc1107.phpdaniu.com/japan/20191013/alQxYPic/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/alQxYPic/500kb/hls/index.m3u8
喷精快手上原麻衣精选,https://qqc1107.phpdaniu.com/japan/20191013/LdqeJHSd/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/LdqeJHSd/index.m3u8
淫乱小穴操到爆射大满足,https://qqc1107.phpdaniu.com/japan/20191013/ijyp7jqd/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/ijyp7jqd/index.m3u8
被隔壁的巨乳大姐榨干了,https://qqc1107.phpdaniu.com/japan/20191013/YUTeYB6h/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/YUTeYB6h/500kb/hls/index.m3u8
超淫荡美少妇的激情爱爱,https://qqc1107.phpdaniu.com/japan/20191013/NQ1YjAsl/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/NQ1YjAsl/index.m3u8
美穴欣赏【叶山瞳】,https://qqc1107.phpdaniu.com/japan/20191013/EMDCPRKl/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/EMDCPRKl/index.m3u8
美穴欣赏【麻生希】,https://qqc1107.phpdaniu.com/japan/20191013/VBDebMeI/500kb/hls/index.m3u8#https://qqc1107.phpdaniu.com/japan/20191013/VBDebMeI/500kb/hls/index.m3u8
1,https://www.800-cdn.com/20191104/E1HxL2k9/index.m3u8
2,https://www.800-cdn.com/20191104/BmPJsJib/index.m3u8
3,https://www.800-cdn.com/20191104/FOYD2Arr/index.m3u8#https://www.800-cdn.com/20191104/FOYD2Arr/index.m3u8
4,https://www.800-cdn.com/20191104/xWsSpVkx/index.m3u8#https://www.800-cdn.com/20191104/xWsSpVkx/index.m3u8
5,https://www.800-cdn.com/20191104/QLNa0Ar4/index.m3u8#https://www.800-cdn.com/20191104/QLNa0Ar4/index.m3u8
6,https://www.800-cdn.com/20191104/1NVic5n6/index.m3u8#https://www.800-cdn.com/20191104/1NVic5n6/index.m3u8
7,https://www.800-cdn.com/20191104/mxUrCin3/index.m3u8#https://www.800-cdn.com/20191104/mxUrCin3/index.m3u8
8,https://www.800-cdn.com/20191104/gfXL8zE8/index.m3u8#https://www.800-cdn.com/20191104/gfXL8zE8/index.m3u8
9,https://www.800-cdn.com/20191104/PSnzMnZd/index.m3u8#https://www.800-cdn.com/20191104/PSnzMnZd/index.m3u8
10,https://www.800-cdn.com/20191104/lL8NPXx2/index.m3u8#https://www.800-cdn.com/20191104/lL8NPXx2/index.m3u8
11,https://www.800-cdn.com/20191104/y0KFfsPy/index.m3u8#https://www.800-cdn.com/20191104/y0KFfsPy/index.m3u8
12,https://www.800-cdn.com/20191104/WbOhWHnk/index.m3u8#https://www.800-cdn.com/20191104/WbOhWHnk/index.m3u8
13,https://www.800-cdn.com/20191027/R87kAR0L/index.m3u8#https://www.800-cdn.com/20191027/R87kAR0L/index.m3u8
14,https://www.800-cdn.com/20191027/RBJZ7rSf/index.m3u8#https://www.800-cdn.com/20191027/RBJZ7rSf/index.m3u8
15,https://www.800-cdn.com/20191027/4sGRBas8/index.m3u8#https://www.800-cdn.com/20191027/4sGRBas8/index.m3u8
16,https://www.800-cdn.com/20191027/f6eNa800/index.m3u8#https://www.800-cdn.com/20191027/f6eNa800/index.m3u8
17,https://www.800-cdn.com/20191027/uAH7rRu4/index.m3u8#https://www.800-cdn.com/20191027/uAH7rRu4/index.m3u8
18,https://www.800-cdn.com/20191027/QAIdDBmi/index.m3u8#https://www.800-cdn.com/20191027/QAIdDBmi/index.m3u8
19,https://www.800-cdn.com/20191027/5X3C0amn/index.m3u8#https://www.800-cdn.com/20191027/5X3C0amn/index.m3u8
20,https://www.800-cdn.com/20191027/ZKXHEQyF/index.m3u8#https://www.800-cdn.com/20191027/ZKXHEQyF/index.m3u8
21,https://www.800-cdn.com/20191027/hqEHcPYy/index.m3u8#https://www.800-cdn.com/20191027/hqEHcPYy/index.m3u8
22,https://www.800-cdn.com/20191027/9NOUhwRt/index.m3u8#https://www.800-cdn.com/20191027/9NOUhwRt/index.m3u8
23,https://www.800-cdn.com/20191027/bYH5tZAI/index.m3u8#https://www.800-cdn.com/20191027/bYH5tZAI/index.m3u8
24,https://www.800-cdn.com/20191027/2nvgyYWH/index.m3u8#https://www.800-cdn.com/20191027/2nvgyYWH/index.m3u8
25,https://www.800-cdn.com/20191027/bySOhvPZ/index.m3u8#https://www.800-cdn.com/20191027/bySOhvPZ/index.m3u8
26,https://www.800-cdn.com/20191027/xqHCnmsK/index.m3u8#https://www.800-cdn.com/20191027/xqHCnmsK/index.m3u8
27,https://www.800-cdn.com/20191024/ArdisIvp/index.m3u8#https://www.800-cdn.com/20191024/ArdisIvp/index.m3u8
28,https://www.800-cdn.com/20191024/nP15lEjD/index.m3u8#https://www.800-cdn.com/20191024/nP15lEjD/index.m3u8
29,https://www.800-cdn.com/20191024/y2HqkX9g/index.m3u8#https://www.800-cdn.com/20191024/y2HqkX9g/index.m3u8
30,https://www.800-cdn.com/20191024/TpNs2GDB/index.m3u8#https://www.800-cdn.com/20191024/TpNs2GDB/index.m3u8
HAPPY幸福,mitv://51.79.41.138:18912/5c18f8fe000ca53ec074293d6d01287b.ts.ts#P2p://51.79.41.138:18912/5c18f8fe000ca53ec074293d6d01287b.ts.ts
惊艳台HD,mitv://51.79.41.138:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts#P2p://51.79.41.138:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts
彩虹电影,mitv://51.79.41.138:18912/5c18f8eb000ca180c073df055bc26b76.ts.ts#P2p://51.79.41.138:18912/5c18f8eb000ca180c073df055bc26b76.ts.ts
彩虹e台,mitv://51.79.41.138:18912/5c18f8ef000d41c9c073eec574332890.ts.ts#P2p://51.79.41.138:18912/5c18f8ef000d41c9c073eec574332890.ts.ts
彩虹k台,mitv://51.79.41.138:18912/5c18f8f300074bdfc073fcde6e553705.ts.ts#P2p://51.79.41.138:18912/5c18f8f300074bdfc073fcde6e553705.ts.ts
HOT星颜,mitv://51.79.41.138:18912/5c18f8e80001d046c073d07f7ee742c9.ts.ts#P2p://51.79.41.138:18912/5c18f8e80001d046c073d07f7ee742c9.ts.ts
松视1台,mitv://51.79.41.138:18912/5c18f8fb00064883c0741bdf109f114a.ts.ts#P2p://51.79.41.138:18912/5c18f8fb00064883c0741bdf109f114a.ts.ts
松视2台,mitv://51.79.41.138:18912/5c18f8f7000d865dc0740e1426765941.ts.ts#P2p://51.79.41.138:18912/5c18f8f7000d865dc0740e1426765941.ts.ts
松视3台,mitv://51.79.41.138:18912/5c18f9020004cea3c07436da29307240.ts.ts#P2p://51.79.41.138:18912/5c18f9020004cea3c07436da29307240.ts.ts
香蕉台,mitv://51.79.41.138:18912/5c18f9090004f8a0c07452412e4e369f.ts.ts#P2p://51.79.41.138:18912/5c18f9090004f8a0c07452412e4e369f.ts.ts
潘多拉粉红,mitv://51.79.41.138:18912/5c18f90c000e8229c074606a15084f35.ts.ts#P2p://51.79.41.138:18912/5c18f90c000e8229c074606a15084f35.ts.ts
潘多拉完美,mitv://51.79.41.138:18912/5c18f905000c08fbc07444661e2e685e.ts.ts#P2p://51.79.41.138:18912/5c18f905000c08fbc07444661e2e685e.ts.ts
HD,P2p://51.79.41.138:18912/5c18f9100006a3e2c0746e0708a009f7.ts.ts
一本道,p9p://192.95.32.107:9906/59222cba000a1df94e03e6bf4ac746e5&link=盗链死全家
二本道,p9p://192.95.32.107:9906/59222cab00007c3e4e03a9b06f6e3544&link=盗链死全家
三本道,p9p://192.95.32.107:9906/59222cdc000262844e04699514602c9f&link=盗链死全家
四本道,p9p://192.95.32.107:9906/59222c9c0003f2144e036ffb2b1a0fa3&link=盗链死全家
五本道,p9p://192.95.32.107:9906/59222c6f00022fc44e02bfbf20064484&link=盗链死全家
六本道,p9p://192.95.32.107:9906/59222c7d0002cc1d4e02f69777421fe1&link=盗链死全家
七本道,p9p://192.95.32.107:9906/59222cec00099ca14e04a9ee49f975aa&link=盗链死全家
八本道,p9p://192.95.32.107:9906/59222c8d00098c5a4e0336d2051d28b7&link=盗链死全家
九本道,p9p://192.95.32.107:9906/59222ccd00018f794e042ec773946adc&link=盗链死全家
十本道,p9p://192.95.32.107:9906/59222c5f000b25694e02838a0e393f6b&link=盗链死全家
十一本道,p9p://192.95.32.107:9906/59222d2f0009e1d64e05afb8166e2c72&link=盗链死全家
十二本道,p9p://192.95.32.107:9906/59222c3b000337794e01f4e21ea11f29&link=盗链死全家
十三本道,p9p://192.95.32.107:9906/59222cfc000d44ad4e04e95e6dad6550&link=盗链死全家
十四本道,p9p://192.95.32.107:9906/59222d1f00026ac94e056f4f15752758&link=盗链死全家
十五本道,p9p://192.95.32.107:9906/59222d0e0007d49c4e052e4a57ce514b&link=盗链死全家
卫视卡式台,http://www.chengbo.org/proxy/tg.m3u8 
SSHD,http://59.120.242.104:9000/live/live6.m3u8
HOUSE,http://122.38.74.172:9981/stream/channelid/1086640851
MIDNIGHT,http://122.38.74.172:9981/stream/channelid/339312133
PLAYOY,http://122.38.74.172:9981/stream/channelid/966306501
VIKI,http://122.38.74.172:9981/stream/channelid/798964177
honey,http://122.38.74.172:9981/stream/channelid/1463854277
Desike,http://122.38.74.172:9981/stream/channelid/816085039
加勒比高清無碼,p9p://192.95.32.107:9906/5a00e088000c87354f15a28579f75a51&link=盗链死全家
一本道高清無碼,p9p://192.95.32.107:9906/5a00dfee000d6d674f13492f306e41c9&link=盗链死全家
